2/1/06,21.55,,18.52,28.04
2/2/06,21.2,,18.37,27.68
2/3/06,20.74,,18.15,27.54
2/6/06,20.61,,17.83,27.17
2/7/06,20.67,,18.09,26.94
2/8/06,20.67,,19.4,26.91
2/9/06,21,,19.55,26.66
2/10/06,21.3,,19.76,26.69
2/13/06,21.13,,19.55,26.39
2/14/06,21.37,,19.7,26.65
2/15/06,21.35,,19.94,26.88
2/16/06,21.35,,19.98,26.81
2/17/06,20.61,,19.86,26.7
2/21/06,20.62,,19.58,26.54
2/22/06,20.15,,19.67,26.72
2/23/06,20.29,,19.72,26.66
2/24/06,20.36,,19.85,26.63
2/27/06,20.52,,19.97,27.05
2/28/06,20.6,,20.24,26.87
3/1/06,20.8,,21.06,27.14
3/2/06,20.49,,20.88,26.97
3/3/06,20.32,,21.04,26.93
3/6/06,20.3,,21.05,26.91
3/7/06,20.06,,20.87,27.06
3/8/06,20.01,,20.86,27.25
3/9/06,19.75,,20.44,27
3/10/06,19.85,,20.82,27.17
3/13/06,19.73,,20.86,27.11
3/14/06,19.76,,21.25,27.23
3/15/06,19.92,,21.44,27.36
3/16/06,19.65,,21.25,27.27
3/17/06,19.54,,21.62,27.5
3/20/06,19.62,,21.68,27.89
3/21/06,19.78,,21.41,27.74
3/22/06,19.98,,21.42,27.15
3/23/06,19.7,,21.41,26.85
3/24/06,19.6,,21.36,27.01
3/27/06,19.75,,21.69,27.01
3/28/06,19.58,,21.33,26.9
3/29/06,19.82,,21.57,27.02
3/30/06,19.7,,21.97,27.23
3/31/06,19.46,,21.67,27.21
4/3/06,19.35,,21.59,27.56
4/4/06,19.3,,21.56,27.64
4/5/06,19.48,,21.69,27.74
4/6/06,19.38,,21.18,27.56
4/7/06,19.24,,20.81,27.25
4/10/06,19.36,,20.99,27.29
4/11/06,19.16,,21.03,27.13
4/12/06,19.12,,21.02,27.2
4/13/06,19.45,,21.18,27.07
4/17/06,19.19,,20.86,26.84
4/18/06,19.39,,21.47,27.22
4/19/06,19.56,,21.26,27.03
4/20/06,19.45,,21.03,27.03
4/21/06,19.06,,20.68,27.15
4/24/06,18.91,,20.29,27.11
4/25/06,19.15,,20.47,27.11
4/26/06,19.49,,20.73,27.1
4/27/06,20.08,,20.98,27.25
4/28/06,19.98,,20.95,24.15
5/1/06,19.49,,20.96,24.29
5/2/06,19.59,,21.39,24.01
5/3/06,19.16,,21.49,23.17
5/4/06,19.34,,21.86,23.44
5/5/06,19.51,,21.75,23.8
5/8/06,20.11,,21.76,23.73
5/9/06,19.9,,21.68,23.62
5/10/06,19.58,,20.75,23.77
5/11/06,19.36,,20.05,23.22
5/12/06,19.04,,20.34,23.17
5/15/06,19.32,,20.56,23.15
5/16/06,19.06,,20.21,23.01
5/17/06,18.66,,20.18,22.73
5/18/06,18.65,,20.29,22.83
5/19/06,18.36,,20.87,22.56
5/22/06,18.01,,20.6,22.88
5/23/06,17.95,,20.37,22.79
5/24/06,17.89,,20.49,23.5
5/25/06,18.05,,20.52,23.74
5/26/06,18.22,,20.31,23.72
5/30/06,17.81,,19.77,23.15
5/31/06,18.02,,19.68,22.65
6/1/06,18.04,,20.5,22.82
6/2/06,18.23,,20.44,22.76
6/5/06,17.98,,19.88,22.5
6/6/06,17.79,,20.17,22.13
6/7/06,17.36,,19.91,22.04
6/8/06,17.11,,19.89,22.11
6/9/06,17.16,,19.97,21.92
6/12/06,16.86,,19.48,21.71
6/13/06,17.12,,19.36,21.51
6/14/06,17.73,,19.61,21.88
6/15/06,18.12,,20.22,22.07
6/16/06,18.3,,19.98,22.1
6/19/06,18.24,,19.82,22.55
6/20/06,18.15,,19.73,22.56
6/21/06,18.4,,20.07,23.08
6/22/06,18.25,,19.69,22.88
6/23/06,18,,19.61,22.5
6/26/06,18.28,,19.6,22.82
6/27/06,18.05,,19.3,22.86
6/28/06,18.66,,19.38,23.16
6/29/06,19.32,,19.91,23.47
6/30/06,19,,19.53,23.3
7/3/06,19.36,,20.01,23.7
7/5/06,18.75,,19.6,23.35
7/6/06,18.85,,19.63,23.48
7/7/06,18.56,,19.39,23.3
7/10/06,18.18,,18.97,23.5
7/11/06,18.67,,18.69,23.1
7/12/06,17.88,,18.26,22.64
7/13/06,17.72,,18.02,22.26
7/14/06,17.88,,17.94,22.29
7/17/06,17.84,,17.97,22.48
7/18/06,18.21,,17.88,22.74
7/19/06,18.49,,18,23.4
7/20/06,17.1,,17.88,22.85
7/21/06,17.15,,17.46,23.87
7/24/06,17.48,,17.95,24
7/25/06,17.54,,18.07,24.22
7/26/06,17.5,,17.94,24.37
7/27/06,17.47,,17.69,23.88
7/28/06,18.18,,18.08,24.25
7/31/06,18,,17.88,24.06
8/1/06,17.66,,17.48,23.99
8/2/06,17.59,,17.48,24.3
8/3/06,17.33,,17.56,24.21
8/4/06,17.49,,17.24,24.29
8/7/06,17.32,,17.41,24.22
8/8/06,17.36,,17.29,24.34
8/9/06,17.4,,19.78,24.44
8/10/06,17.75,,19.56,24.46
8/11/06,17.41,,19.54,24.43
8/14/06,17.87,,20.09,24.53
8/15/06,18.13,,20.65,24.62
8/16/06,18.61,,21.1,24.7
8/17/06,18.56,,20.85,24.7
8/18/06,18.4,,20.86,25.79
8/21/06,18.25,,20.91,26.12
8/22/06,18.34,,21.24,25.62
8/23/06,18.38,,21.05,25.67
8/24/06,18.56,,21.09,25.74
8/25/06,18.9,,21.05,25.85
8/28/06,19.38,,21.41,25.95
8/29/06,19.68,,21.68,25.84
8/30/06,19.84,,21.67,25.8
8/31/06,19.57,,21.99,25.7
9/1/06,19.88,,22.27,25.84
9/5/06,19.99,,22.09,25.61
9/6/06,19.31,,21.69,25.61
9/7/06,19.22,,21.54,25.43
9/8/06,19.45,,21.75,25.6
9/11/06,19.4,,21.96,25.91
9/12/06,19.75,,22.65,25.93
9/13/06,19.83,,22.65,25.98
9/14/06,19.78,,22.7,26.33
9/15/06,19.51,,22.72,26.85
9/18/06,19.65,,22.84,26.79
9/19/06,19.42,,22.76,26.86
9/20/06,19.49,,23.27,27.18
9/21/06,19.19,,23.01,26.9
9/22/06,19.07,,22.88,26.66
9/25/06,19.41,,23.23,26.95
9/26/06,19.96,,23.5,27.2
9/27/06,20.39,,23.35,27.44
9/28/06,20.77,,23.48,27.4
9/29/06,20.57,,22.98,27.35
10/2/06,20.44,,22.98,27.36
10/3/06,20.57,,23.41,27.37
10/4/06,20.82,,23.93,27.94
10/5/06,20.78,,23.9,27.92
10/6/06,20.63,,24.09,27.87
10/9/06,20.62,,24.31,27.72
10/10/06,20.89,,24.33,27.69
10/11/06,20.89,,24.4,27.54
10/12/06,21.49,,24.45,28.22
10/13/06,21.6,,24.53,28.37
10/16/06,21.61,,24.59,28.45
10/17/06,20.9,,24.48,28.44
10/18/06,21.11,,24.18,28.52
10/19/06,21.03,,24.16,28.29
10/20/06,21.33,,24.55,28.43
10/23/06,21.45,,24.43,28.45
10/24/06,21.62,,24.34,28.28
10/25/06,21.72,,24.29,28.31
10/26/06,21.77,,24.19,28.35
10/27/06,21.1,,23.72,28.34
10/30/06,21.26,,23.9,28.53
10/31/06,21.34,,24.13,28.71
11/1/06,21.02,,24.1,28.81
11/2/06,20.68,,24.05,28.77
11/3/06,20.51,,23.77,28.73
11/6/06,20.82,,24.68,28.84
11/7/06,20.8,,24.84,28.95
11/8/06,20.71,,25.1,28.98
11/9/06,20.42,,26.71,29.26
11/10/06,20.58,,26.74,29.24
11/13/06,21,,26.68,29.35
11/14/06,21.88,,26.64,29.23
11/15/06,22.29,,26.6,29.12
11/16/06,22.27,,27.17,29.45
11/17/06,22.1,,26.93,29.4
11/20/06,22.27,,27.11,29.89
11/21/06,21.57,,26.8,29.92
11/22/06,21.73,,26.91,29.92
11/24/06,21.59,,26.84,29.76
11/27/06,21.02,,25.8,29.48
11/28/06,20.98,,27.03,29.39
11/29/06,21.24,,27.08,29.57
11/30/06,21.4,,26.91,29.36
12/1/06,20.93,,26.69,29.12
12/4/06,21.22,,27.25,29.33
12/5/06,21.12,,27.04,29.13
12/6/06,20.9,,27.09,28.99
12/7/06,20.65,,26.88,28.85
12/8/06,20.68,,26.98,29.4
12/11/06,20.7,,27.11,29.54
12/12/06,20.73,,27.08,29.43
12/13/06,20.7,,27.25,29.55
12/14/06,20.77,,27.31,30.07
12/15/06,20.96,,27.56,30.19
12/18/06,20.84,,27.61,29.89
12/19/06,20.66,,27.63,29.99
12/20/06,20.6,,27.39,30.09
12/21/06,20.37,,27.29,29.98
12/22/06,20.08,,26.93,29.64
12/26/06,20.15,,27.19,29.99
12/27/06,20.4,,27.3,30.02
12/28/06,20.42,,27.42,29.98
12/29/06,20.25,,27.33,29.86
1/3/07,20.35,,27.73,29.86
1/4/07,21.17,,28.46,29.81
1/5/07,21.1,,28.47,29.64
1/8/07,21.01,,28.63,29.93
1/9/07,21.03,,28.47,29.96
1/10/07,21.52,,28.68,29.66
1/11/07,21.92,,28.69,30.7
1/12/07,22.13,,28.92,31.21
1/16/07,22.3,,28.04,31.16
1/17/07,21.04,,26.98,31.1
1/18/07,20.65,,26.45,31
1/19/07,20.82,,26.7,31.11
1/22/07,20.79,,26.53,30.72
1/23/07,20.55,,26.04,30.74
1/24/07,20.84,,26.89,31.09
1/25/07,20.6,,26.22,30.45
1/26/07,20.53,,26.35,30.6
1/29/07,20.89,,26.21,30.53
1/30/07,20.93,,26.25,30.48
1/31/07,20.96,,26.62,30.86
2/1/07,21.11,,26.59,30.56
2/2/07,21.23,,27.14,30.19
2/5/07,21.28,,27.51,29.61
2/6/07,21.31,,27.28,29.51
2/7/07,21.51,,28.09,29.37
2/8/07,21.36,,28.14,29.26
2/9/07,21.03,,27.71,28.98
2/12/07,20.8,,27.54,28.94
2/13/07,20.9,,27.19,29.03
2/14/07,21.14,,27.46,29.4
2/15/07,21.31,,27.56,29.46
2/16/07,21.23,,27.52,28.74
2/20/07,21.18,,27.66,28.83
2/21/07,20.88,,27.38,29.35
2/22/07,20.97,,27.4,29.39
2/23/07,20.76,,27.51,28.9
2/26/07,20.85,,27.24,29.07
2/27/07,20.03,,25.71,27.87
2/28/07,19.86,,25.94,28.17
3/1/07,19.59,,25.85,28.09
3/2/07,19.22,,25.3,27.76
3/5/07,19.11,,25.46,27.55
3/6/07,19.4,,25.96,27.83
3/7/07,19.12,,25.87,27.61
3/8/07,19.23,,26.15,27.32
3/9/07,19.1,,26.08,27.29
3/12/07,19.48,,26.17,27.44
3/13/07,19.12,,25.5,26.72
3/14/07,19.23,,25.85,27.4
3/15/07,19.14,,25.81,27.28
3/16/07,19.15,,25.99,27.33
3/19/07,19.11,,26.3,27.83
3/20/07,18.99,,26.34,27.84
3/21/07,19.34,,26.79,28.52
3/22/07,19.16,,26.37,28.27
3/23/07,19.27,,26.19,28.02
3/26/07,19.29,,26.34,28.22
3/27/07,19.06,,25.93,27.72
3/28/07,18.86,,25.7,27.64
3/29/07,19.09,,25.43,27.75
3/30/07,19.13,,25.53,27.87
4/2/07,19.13,,25.4,27.74
4/3/07,19.31,,25.85,27.87
4/4/07,19.38,,26.1,28.5
4/5/07,19.58,,26.06,28.55
4/9/07,20.13,,26.2,28.57
4/10/07,20.68,,25.99,28.4
4/11/07,20.47,,25.79,28.11
4/12/07,20.5,,25.97,28.54
4/13/07,20.46,,26.68,28.61
4/16/07,20.69,,26.62,28.73
4/17/07,20.98,,26.84,28.85
4/18/07,21.35,,26.87,28.6
4/19/07,21.81,,26.68,28.69
4/20/07,22.16,,26.99,29.02
4/23/07,21.91,,26.58,28.78
4/24/07,21.94,,26.33,28.79
4/25/07,22.26,,26.78,28.99
4/26/07,22.09,,26.55,29.1
4/27/07,21.87,,27.03,30.12
4/30/07,21.5,,26.74,29.94
5/1/07,21.64,,26.86,30.19
5/2/07,21.93,,27.67,30.61
5/3/07,21.74,,27.7,30.97
5/4/07,21.9,,27.91,30.56
5/7/07,21.96,,27.81,30.71
5/8/07,22.15,,28.36,30.75
5/9/07,22.47,,26.51,30.78
5/10/07,22.21,,26.29,30.58
5/11/07,22.28,,26.63,30.89
5/14/07,22.12,,26.29,30.97
5/15/07,22.01,,26.13,30.9
5/16/07,22.18,,26.48,31.07
5/17/07,22.23,,26.28,30.98
5/18/07,22.7,,26.21,30.83
5/21/07,22.63,,26.4,31.05
5/22/07,22.99,,26.37,30.69
5/23/07,22.67,,25.97,30.58
5/24/07,21.97,,25.4,30.17
5/25/07,22.16,,25.52,30.48
5/29/07,22.3,,25.9,30.79
5/30/07,22.08,,26.39,31.11
5/31/07,22.18,,26.92,30.69
6/1/07,22.36,,26.86,30.59
6/4/07,22.16,,27.01,30.72
6/5/07,21.96,,27.2,30.58
6/6/07,21.49,,26.6,30.29
6/7/07,21.31,,25.85,29.62
6/8/07,21.83,,26.48,30.05
6/11/07,21.93,,26.32,30.02
6/12/07,22.2,,26.06,29.85
6/13/07,22.67,,26.53,30.39
6/14/07,23.23,,26.83,30.52
6/15/07,24.24,,27.39,30.49
6/18/07,24.17,,27.21,30.51
6/19/07,24.1,,27.3,30.46
6/20/07,23.94,,27.2,30.01
6/21/07,24.29,,27.32,30.22
6/22/07,23.7,,26.92,29.49
6/25/07,23.48,,27.03,29.49
6/26/07,23.38,,27.15,29.52
6/27/07,23.79,,27.27,29.87
6/28/07,23.92,,27.85,29.83
6/29/07,23.74,,27.85,29.47
7/2/07,24.27,,27.89,29.74
7/3/07,24.59,,28.1,30.02
7/5/07,24.6,,28.37,29.99
7/6/07,24.68,,28.47,29.97
7/9/07,24.96,,28.45,29.87
7/10/07,24.97,,28.31,29.33
7/11/07,24.57,,28.76,29.49
7/12/07,26,,29.8,30.07
7/13/07,25.97,,29.89,29.82
7/16/07,25.95,,29.89,30.03
7/17/07,26.33,,29.73,30.78
7/18/07,25.06,,29.44,30.92
7/19/07,25.26,,29.94,31.51
7/20/07,24.55,,29.59,31.16
7/23/07,24.72,,30.26,31.19
7/24/07,24.53,,29.76,30.8
7/25/07,24.5,,29.91,30.71
7/26/07,24,,29.67,29.98
7/27/07,23.54,,28.97,29.39
7/30/07,23.85,,29.49,29.4
7/31/07,23.62,,28.91,28.99
8/1/07,23.8,,29.77,29.3
8/2/07,24.3,,30.13,29.52
8/3/07,23.91,,29.46,28.96
8/6/07,24.13,,29.5,29.54
8/7/07,24.13,,29.69,29.55
8/8/07,24.68,,31.68,30
8/9/07,23.92,,31.4,29.3
8/10/07,23.98,,31.39,28.71
8/13/07,24.02,,30.83,28.63
8/14/07,23.8,,30.26,28.27
8/15/07,23.22,,29.92,28.1
8/16/07,23.1,,29.3,27.81
8/17/07,23.7,,29.99,28.25
8/20/07,24.11,,29.76,28.26
8/21/07,23.89,,30.1,28.07
8/22/07,24.15,,30.26,28.22
8/23/07,24.23,,30.27,28.3
8/24/07,24.79,,30.73,28.81
8/27/07,24.45,,31.1,28.49
8/28/07,23.96,,30.41,27.93
8/29/07,25.09,,31,28.59
8/30/07,25.28,,31.43,28.45
8/31/07,25.75,,31.92,28.73
9/4/07,26.18,,32.32,28.81
9/5/07,25.99,,32.22,28.48
9/6/07,26.15,,31.84,28.91
9/7/07,25.47,,31.52,28.44
9/10/07,25.35,,31.74,28.48
9/11/07,25.66,,32.16,28.93
9/12/07,25.46,,31.78,28.93
9/13/07,25.35,,31.51,29.16
9/14/07,24.93,,31.56,29.04
9/17/07,24.85,,31.5,28.73
9/18/07,25.41,,32.04,28.93
9/19/07,25.68,,32.09,28.67
9/20/07,25.81,,32.21,28.42
9/21/07,25.87,,32.3,28.65
9/24/07,25.98,,31.88,29.08
9/25/07,25.89,,32.44,29.56
9/26/07,25.91,,32.99,29.5
9/27/07,25.76,,33.23,29.49
9/28/07,25.86,,33.13,29.46
10/1/07,26.37,,32.99,29.77
10/2/07,26.38,,33.01,29.7
10/3/07,25.81,,32.45,29.45
10/4/07,25.6,,32.15,29.71
10/5/07,25.54,,32.65,29.84
10/8/07,25.66,,32.71,29.84
10/9/07,25.84,,33.08,30.1
10/10/07,25.88,,33.27,30.23
10/11/07,25.43,,32.8,29.91
10/12/07,25.55,,32.92,30.17
10/15/07,25.75,,32.79,30.04
10/16/07,25.48,,32.29,30.32
10/17/07,26.72,,32.46,31.08
10/18/07,26.97,,32.68,31.16
10/19/07,26.3,,31.5,30.17
10/22/07,26.64,,31.37,30.51
10/23/07,26.8,,31.54,30.9
10/24/07,26.01,,31.26,31.25
10/25/07,25.89,,31.18,31.99
10/26/07,25.94,,31.9,35.03
10/29/07,26.26,,32.41,34.57
10/30/07,26.27,,32.61,35.57
10/31/07,26.9,,33.06,36.81
11/1/07,26.5,,32.18,37.06
11/2/07,26.8,,32.51,37.06
11/5/07,26.84,,33.08,36.73
11/6/07,27.49,,34.08,36.41
11/7/07,26.9,,32.75,35.52
11/8/07,25.93,,29.63,34.74
11/9/07,25.15,,28.58,33.73
11/12/07,25.29,,29.11,33.38
11/13/07,26.14,,30.14,34.46
11/14/07,25.85,,29.71,33.93
11/15/07,25.53,,29.3,33.76
11/16/07,25.51,,29.94,34.09
11/19/07,25.17,,29.43,33.96
11/20/07,25.52,,29.04,34.58
11/21/07,24.63,,28.25,34.23
11/23/07,25.07,,28.69,34.11
11/26/07,24.37,,27.5,32.97
11/27/07,25.11,,27.49,33.06
11/28/07,26.19,,28.05,33.7
11/29/07,26.34,,28.15,33.59
11/30/07,26.08,,28.02,33.6
12/3/07,26.25,,27.57,32.92
12/4/07,26.31,,26.96,32.77
12/5/07,27.22,,27.48,34.15
12/6/07,27.98,,27.79,34.55
12/7/07,27.73,,27.45,34.53
12/10/07,27.78,,27.66,34.76
12/11/07,26.93,,28.02,34.1
12/12/07,27.28,,28.8,34.47
12/13/07,27.16,,29.06,35.22
12/14/07,26.29,,28.65,35.31
12/17/07,25.72,,27.95,34.39
12/18/07,25.91,,28.15,34.74
12/19/07,26.19,,28.19,34.79
12/20/07,26.41,,28.28,35.52
12/21/07,26.96,,28.6,36.06
12/24/07,27.31,,28.72,36.58
12/26/07,27.45,,28.38,36.61
12/27/07,26.83,,27.79,35.97
12/28/07,26.76,,27.56,36.12
12/31/07,26.66,,27.07,35.6
1/2/08,25.35,,26.54,35.22
1/3/08,24.67,,26.75,35.37
1/4/08,22.67,,26.12,34.38
1/7/08,22.88,,26.13,34.61
1/8/08,22.26,,25.43,33.45
1/9/08,22.75,,26.24,34.44
1/10/08,22.54,,26.24,34.33
1/11/08,21.99,,25.87,33.91
1/14/08,23.08,,26.29,34.39
1/15/08,22.69,,25.85,34
1/16/08,19.88,,25.15,33.23
1/17/08,19.33,,24.33,33.11
1/18/08,19,,24.3,33.01
1/22/08,18.63,,23.42,31.99
1/23/08,19.98,,24.03,31.93
1/24/08,20.69,,25.11,33.25
1/25/08,20,,24.2,32.94
1/28/08,20.29,,24.1,32.72
1/29/08,20.5,,24.06,32.6
1/30/08,20.69,,24.36,32.2
1/31/08,21.1,,24.5,32.6
2/1/08,21.77,,24.94,30.45
2/4/08,21.2,,23.82,30.19
2/5/08,20.12,,23.26,29.07
2/6/08,19.92,,23.08,28.52
2/7/08,20.05,,23.38,28.12
2/8/08,20.27,,23.54,28.56
2/11/08,20.68,,23.52,28.21
2/12/08,20.9,,23.43,28.34
2/13/08,21.21,,24.06,28.96
2/14/08,20.46,,23.53,28.5
2/15/08,20.11,,23.3,28.42
2/19/08,20.16,,22.88,28.17
2/20/08,20.38,,23.2,28.22
2/21/08,20.3,,23.19,28.1
2/22/08,19.82,,23.6,27.68
2/25/08,19.94,,23.8,27.84
2/26/08,20.69,,24.07,28.38
2/27/08,20.77,,24.95,28.26
2/28/08,20.49,,24.66,27.93
2/29/08,19.97,,24.39,27.2
3/3/08,20.01,,24.4,26.99
3/4/08,20,,24.29,27.59
3/5/08,20.2,,24.27,28.12
3/6/08,19.87,,23.94,27.57
3/7/08,20.07,,24.11,27.87
3/10/08,20.12,,23.99,28.05
3/11/08,21.2,,25.15,29.28
3/12/08,21.12,,25.14,28.63
3/13/08,21.28,,24.95,28.62
3/14/08,20.66,,24.32,27.96
3/17/08,20.85,,24.29,28.3
3/18/08,21.75,,25.58,29.42
3/19/08,21.09,,24.47,28.62
3/20/08,21.75,,24.77,29.18
3/24/08,22.13,,25.64,29.17
3/25/08,22.27,,25.75,29.14
3/26/08,21.86,,24.78,28.56
3/27/08,21.09,,24.18,28.05
3/28/08,20.79,,24.08,27.91
3/31/08,21.18,,24.09,28.38
4/1/08,21.97,,24.98,29.5
4/2/08,21.85,,24.96,29.16
4/3/08,21.93,,24.23,29
4/4/08,21.87,,24.39,29.16
4/7/08,21.75,,23.94,29.16
4/8/08,21.08,,23.96,28.75
4/9/08,21.42,,23.53,28.89
4/10/08,22.08,,24.04,29.11
4/11/08,21.24,,23.38,28.28
4/14/08,20.69,,23.31,28.06
4/15/08,20.91,,23.11,28.25
4/16/08,22.13,,23.83,28.95
4/17/08,22.11,,23.89,29.22
4/18/08,22.55,,24.51,30
4/21/08,22.46,,24.89,30.42
4/22/08,21.99,,24.92,30.25
4/23/08,22.56,,25.44,31.45
4/24/08,22.69,,26.03,31.8
4/25/08,22.56,,25.6,29.83
4/28/08,22.71,,25.35,28.99
4/29/08,22.62,,25.51,28.64
4/30/08,22.26,,25.64,28.52
5/1/08,23.29,,26.67,29.4
5/2/08,23.58,,26.75,29.24
5/5/08,23.25,,26.28,29.08
5/6/08,23.58,,26.33,29.7
5/7/08,23.17,,25.78,29.21
5/8/08,23.4,,25.7,29.27
5/9/08,23.37,,25.49,29.39
5/12/08,23.64,,25.84,29.99
5/13/08,23.76,,25.89,29.78
5/14/08,23.84,,25.75,29.93
5/15/08,24.97,,26.5,30.45
5/16/08,25,,26.51,29.99
5/19/08,24.88,,26.37,29.46
5/20/08,24.09,,25.85,28.76
5/21/08,23.66,,25.37,28.25
5/22/08,23.88,,25.58,28.47
5/23/08,23.41,,25.1,28.05
5/27/08,23.6,,25.59,28.44
5/28/08,23.47,,25.54,28.18
5/29/08,23.14,,26.21,28.31
5/30/08,23.18,,26.72,28.32
6/2/08,23.2,,26.35,27.8
6/3/08,22.94,,26.34,27.31
6/4/08,23.48,,26.76,27.54
6/5/08,23.87,,27.54,28.3
6/6/08,22.9,,26.54,27.49
6/9/08,22.76,,26.43,27.71
6/10/08,22.68,,26.36,27.89
6/11/08,21.81,,25.65,27.12
6/12/08,22.05,,25.96,28.24
6/13/08,22.66,,26.37,29.07
6/16/08,22.86,,26.27,28.93
6/17/08,22.58,,25.97,28.8
6/18/08,22.28,,25.28,28.46
6/19/08,22.85,,25.52,28.93
6/20/08,22.37,,24.64,28.23
6/23/08,22.36,,24.55,27.97
6/24/08,22.41,,24.48,27.73
6/25/08,22.65,,24.7,28.35
6/26/08,21.59,,23.82,27.75
6/27/08,21.49,,23.61,27.63
6/30/08,21.48,,23.26,27.51
7/1/08,21.57,,23.15,26.87
7/2/08,20.93,,22.84,25.88
7/3/08,20.66,,23.12,25.98
7/7/08,20.71,,22.57,26.03
7/8/08,20.92,,22.88,25.85
7/9/08,19.81,,21.58,25.23
7/10/08,20.62,,22.13,25.45
7/11/08,20.64,,21.82,25.25
7/14/08,20.47,,21.3,25.15
7/15/08,20.71,,21.04,26.15
7/16/08,20.91,,21.1,27.26
7/17/08,21.99,,21.52,27.52
7/18/08,22.09,,21.66,25.86
7/21/08,22.09,,21.84,25.64
7/22/08,22.09,,21.9,25.8
7/23/08,22.3,,22.17,26.43
7/24/08,21.67,,21.76,25.44
7/25/08,22.01,,22.43,26.16
7/28/08,21.67,,21.98,25.5
7/29/08,22.23,,22.42,26.11
7/30/08,22.23,,22.17,26.23
7/31/08,22.19,,21.99,25.72
8/1/08,22.35,,21.99,25.44
8/4/08,22.52,,21.99,25.28
8/5/08,23.02,,22.65,26.21
8/6/08,22.8,,23.93,27.02
8/7/08,23.67,,23.58,27.39
8/8/08,24.23,,24.25,28.13
8/11/08,24.38,,24.62,27.9
8/12/08,24.52,,24.5,28.12
8/13/08,24.12,,24.31,27.91
8/14/08,24.36,,24.67,27.91
8/15/08,24.26,,24.91,27.81
8/18/08,24.01,,24.49,27.69
8/19/08,23.59,,24.24,27.32
8/20/08,23.39,,24.23,27.29
8/21/08,23.05,,24.23,27.18
8/22/08,23.49,,24.71,27.84
8/25/08,22.97,,24.21,27.66
8/26/08,23.15,,24.11,27.27
8/27/08,23.41,,24.37,27.56
8/28/08,23.59,,24.66,27.94
8/29/08,22.87,,24.05,27.29
9/2/08,22.58,,23.75,27.1
9/3/08,21.54,,23.31,26.9
9/4/08,20.52,,22.28,26.35
9/5/08,20.61,,22.26,25.65
9/8/08,20.97,,23.37,26.12
9/9/08,20.33,,22.97,26.1
9/10/08,20.16,,22.99,26.44
9/11/08,20.19,,23.05,27.34
9/12/08,20.16,,23.46,27.62
9/15/08,19.36,,22.38,26.82
9/16/08,19.48,,22.8,25.99
9/17/08,18.55,,21.8,24.57
9/18/08,19.26,,22.8,25.26
9/19/08,19.23,,24.29,25.16
9/22/08,18.5,,23.11,25.4
9/23/08,18.63,,22.73,25.44
9/24/08,18.7,,22.8,25.72
9/25/08,18.57,,23.48,26.61
9/26/08,19.2,,23.82,27.4
9/29/08,17.27,,21.79,25.01
9/30/08,18.73,,22.56,26.69
10/1/08,18.52,,21.95,26.48
10/2/08,17.2,,21.2,26.25
10/3/08,17.31,,21.25,26.32
10/6/08,16.93,,20.46,24.91
10/7/08,16.02,,18.84,23.23
10/8/08,16.25,,18.34,23.01
10/9/08,15.6,,17.19,22.3
10/10/08,15.19,,17.23,21.5
10/13/08,16.99,,19.27,25.5
10/14/08,15.93,,18.54,24.1
10/15/08,14.99,,16.57,22.66
10/16/08,15.88,,17.75,24.19
10/17/08,15.5,,17.91,23.93
10/20/08,16.04,,18.96,24.72
10/21/08,15.25,,17.86,23.36
10/22/08,14.58,,17.41,21.53
10/23/08,14.51,,17.24,22.32
10/24/08,14.28,,16.31,21.96
10/27/08,14.25,,16.09,21.18
10/28/08,15.86,,18.31,23.1
10/29/08,14.94,,17.87,23
10/30/08,16.17,,17.79,22.63
10/31/08,16.03,,17.77,22.33
11/3/08,15.64,,17.2,22.62
11/4/08,16.26,,18.33,23.53
11/5/08,15.06,,17.39,22.08
11/6/08,13.87,,16.94,20.88
11/7/08,14.63,,17.58,21.5
11/10/08,14.35,,17.57,21.3
11/11/08,13.93,,17.18,21.2
11/12/08,13.52,,16.55,20.3
11/13/08,14.43,,17.26,21.25
11/14/08,13.32,,16.62,20.06
11/17/08,13,,16.21,19.32
11/18/08,13.11,,16.45,19.62
11/19/08,12.49,,15.08,18.29
11/20/08,12.23,,14.47,17.53
11/21/08,13.11,,15.17,19.68
11/24/08,13.56,,16.4,20.69
11/25/08,13.13,,15.42,19.99
11/26/08,13.97,,16.39,20.49
11/28/08,13.8,,16.54,20.22
12/1/08,12.56,,14.96,18.61
12/2/08,13.28,,15.32,19.15
12/3/08,13.66,,16.01,19.87
12/4/08,12.77,,15.33,19.11
12/5/08,13.29,,15.94,19.87
12/8/08,13.94,,17.25,21.01
12/9/08,14.3,,17.16,20.6
12/10/08,14.27,,17.33,20.61
12/11/08,14.01,,16.91,19.45
12/12/08,14.75,,16.99,19.36
12/15/08,14.59,,16.84,19.04
12/16/08,15.64,,17.42,20.11
12/17/08,15.26,,16.84,19.66
12/18/08,14.26,,16.66,19.3
12/19/08,14.44,,16.64,19.12
12/22/08,14.34,,16.37,19.18
12/23/08,14.07,,16.24,19.28
12/24/08,14.23,,16.35,19.17
12/26/08,14.18,,16.27,19.13
12/29/08,14.13,,16.01,18.96
12/30/08,14.69,,16.23,19.34
12/31/08,14.66,,16.3,19.44
1/2/09,15.2,,16.96,20.33
1/5/09,14.91,,17.11,20.52
1/6/09,15.37,,17.79,20.76
1/7/09,14.44,,17.32,19.51
